ID,lat,lon
14343,37.951703,-122.333217
14344,38.289837,-122.27673
14345,37.896155,-122.522166
14346,37.381979,-122.228974
14347,34.029379,-118.465561
14348,33.861177,-117.794216
14349,36.605918,-121.860099
14350,37.466206,-122.170825
14351,33.790943,-117.855614
14352,33.866331,-117.743141
14353,33.988052,-118.385512
14354,37.689874,-121.929693
14355,37.654644,-122.053007
14356,38.549594,-122.815212
14357,37.539281,-122.302616
14358,33.869007,-117.925713
14359,37.532731,-122.265104
14360,37.874496,-122.465603
14361,37.690627,-122.459158
14362,37.530874,-122.259154
14363,38.031486,-121.88375
14364,34.104304,-117.308703
14365,38.402761,-121.402811
14366,38.40681,-121.405696
14367,37.927533,-122.059515
14368,33.644764,-117.827815
14369,33.771258,-118.190961
14370,37.804704,-122.275771
14371,38.522235,-122.800855
14372,38.458544,-122.720153
14373,38.267203,-122.635179
14374,37.374126,-121.896029
14375,37.374086,-121.896007
14376,37.788014,-122.391391
14377,34.029375,-118.471066
14378,33.967646,-118.421751
14379,37.587434,-122.329057
14380,33.657484,-117.702707
14381,37.440504,-122.194359
14382,37.463392,-122.186465
14383,34.092992,-118.291028
14384,37.431149,-122.191537
14385,37.459735,-122.149438
14386,34.069278,-118.40167
14387,37.406478,-122.153283
14388,34.064501,-118.398719
14389,33.740402,-118.10527
14390,33.790372,-117.857117
14391,33.793078,-117.85491
14392,33.728299,-116.234539
14393,33.843486,-118.26218
14394,37.842392,-122.294069
14395,34.072718,-118.394833
14396,34.150096,-118.257286
14397,33.798037,-116.500994
14398,37.515493,-122.250601
14399,37.960176,-122.501002
14400,38.693414,-121.350156
14401,34.921789,-120.423734
14402,33.794245,-117.851011
14403,33.920839,-118.414942
14404,36.952581,-122.064943
14405,37.587126,-122.329055
14406,37.987115,-122.58865
14407,32.89967,-117.190868
14408,38.527887,-122.781432
14409,36.071693,-119.015527
14410,33.82623,-116.542134
14411,33.826377,-116.543105
14412,36.950042,-122.064771
14413,33.685383,-117.847286
14414,33.685531,-117.84885
14415,33.623215,-117.929468
14416,33.677808,-117.83694
14417,33.67784,-117.836961
14418,34.050617,-118.259447
14419,37.988633,-122.086784
14420,37.437058,-121.922649
14421,33.639588,-117.854826
14422,34.174032,-118.592395
14423,37.868212,-122.299413
14424,34.06156,-118.351572
14425,34.090897,-118.344611
14426,37.414038,-121.938468
14427,34.094058,-118.343716
14428,33.771782,-118.115103
14429,38.650373,-121.118432
14430,38.650291,-121.118552
14431,37.401085,-122.137162
14432,37.728362,-122.232031
14433,33.676152,-117.768792
14434,33.039008,-116.873688
14435,36.331693,-119.286883
14436,33.821047,-117.921833
14437,37.395726,-121.946364
14438,33.871359,-117.542568
14439,37.503236,-121.938913
14440,33.81127,-117.50748
14441,37.383932,-121.980867
14442,33.68562,-117.884363
14443,33.847783,-118.353223
14444,32.718095,-117.160758
14445,34.050714,-118.260492
14446,37.367315,-121.917611
14447,34.099006,-118.326148
14448,33.794867,-117.850401
14449,33.793469,-117.850374
14450,33.794083,-117.85005
14451,37.353537,-121.905828
14452,34.055625,-118.269713
14453,33.796216,-117.849779
14454,38.649367,-121.117581
14455,33.141546,-117.249353
14456,33.793762,-117.850263
14457,37.530941,-122.259237
14458,33.815433,-116.546255
14459,37.339571,-122.061186
14460,33.846816,-118.333152
14461,34.026094,-118.390689
14462,37.382996,-122.047375
14463,38.621974,-121.521017
14464,38.621187,-121.522437
14465,33.637374,-117.852129
14466,33.654079,-117.745668
14467,32.652072,-116.960386
14468,33.038995,-116.873771
14469,37.766536,-122.24265
14470,37.984102,-122.045693
14471,33.670082,-117.857103
14472,33.926437,-118.199694
14473,34.048887,-118.445649
14474,37.407694,-122.154126
14475,37.40644,-122.154478
14476,34.890711,-117.003371
14477,33.608855,-117.826898
14478,33.607821,-117.923002
14479,33.599874,-117.866517
14480,37.872828,-122.511417
14481,32.87572,-117.222714
14482,34.06447,-117.254042
14483,33.926319,-118.199741
14484,33.723342,-117.954221
14485,33.911211,-117.197838
14486,33.708549,-117.951223
14487,38.901433,-121.335164
14488,37.888196,-122.135167
14489,34.397213,-118.552805
14490,34.050837,-118.263032
14491,34.287161,-118.720276
14492,34.289244,-118.721001
14493,32.796134,-116.961324
14494,38.57675,-121.516112
14495,38.576783,-121.516179
14496,38.767973,-121.331502
14497,37.785976,-122.407309
14498,37.552143,-121.983053
